tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,tBodyAcc-max()-X,tBodyAcc-max()-Y,tBodyAcc-max()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,Activity
0.004399981,0.001598903,0.005580357,0.166915894,0.077758789,0.23664856,0.003879801,0.003182983,-0.002655029,standing
0.003083449,0.001076332,-0.003883949,0.104812615,0.044265747,0.068557739,-0.002916463,-3.87E-04,-0.00178833,standing
-0.002392361,0.006391253,-0.006631034,0.09907531,0.061721802,0.169418335,-0.003157616,-0.006481171,-9.14E-04,standing
-0.005044791,0.012756348,0.003846389,0.136749268,0.10899353,0.239395142,-0.014769418,-0.013395037,-2.37E-04,standing
-0.002690996,0.018808637,-0.007708958,0.108993538,0.101699829,0.233779907,-0.010267258,0.0020895,0.008265495,standing
-0.001923697,0.002324786,0.006785801,0.123840332,0.053237915,0.126831055,-1.67E-04,-0.003013102,-0.003457642,standing
-0.005196708,0.005596706,-0.006161281,0.083740234,0.065673828,0.101577759,-4.94E-04,-8.85E-05,7.90E-04,standing
-0.006023952,0.005802699,0.004554749,0.054916382,0.078964233,0.13949585,-0.002149582,-0.001935005,-0.00348568,standing
0.003675982,0.003055919,0.001306707,0.113784797,0.060409546,0.143447876,-0.001117961,-0.004544067,-0.003277588,standing
-0.006980897,0.004529681,-0.012562343,0.045471191,0.062088013,0.212005615,0.001718521,0.001671791,7.85E-04,standing
-0.00212911,0.012817383,-0.001642863,0.086257935,0.080505371,0.06854248,-0.005760701,-0.001746623,-0.007655843,standing
-0.00126539,-0.010767256,0.006332397,0.051208496,0.016021729,0.059341431,0.005525861,-6.23E-04,0.003514971,standing
0.003931318,-0.009495326,0.008803231,0.126937866,0.048934937,0.137710571,0.002827644,0.003957748,0.003684998,standing
0.002451215,-0.003795079,-0.002503531,0.119049072,0.046188354,0.107681274,-0.001811727,-0.002907308,-0.002033488,standing
0.020637512,0.006340027,0.043128967,0.058258057,0.009811401,0.084701538,-2.21E-04,0.003608704,-0.005348206,standing
0.009822499,0.008612893,-0.010636763,0.096542358,0.076446533,0.072143555,-0.004420354,0.003295898,3.94E-04,standing
-0.001350403,-0.00176893,0.004903521,0.117492676,0.035644531,0.140579224,-0.001094818,-0.003572464,3.62E-05,standing
-0.002505302,0.008719444,-0.009600639,0.082183838,0.110916138,0.086853027,-0.003403664,7.71E-04,0.002615929,standing
7.34E-04,-0.008638509,0.013535563,0.072265625,0.039001465,0.142379761,0.00494283,-0.002624512,-0.006988525,standing
0.001742363,-4.94E-04,-0.003223419,0.111633301,0.06880188,0.089141846,1.23E-04,4.97E-04,-0.001605988,standing
-0.007067871,0.00800883,-0.008716838,0.063415527,0.068908691,0.10383606,-0.005898476,-8.55E-04,8.96E-04,standing
0.002143274,0.010363065,-0.010022677,0.085189819,0.12310791,0.091766357,-0.004813639,0.001234945,-0.001947021,standing
0.019511633,-0.014802115,0.020271301,0.1551819,0.074890137,0.233779907,0.002649307,0.007407188,-0.001290321,standing
-0.028686525,0.034043532,-0.016978337,0.117965698,0.182220459,0.106369019,-0.005803108,-0.00940609,-0.001813889,standing
-9.66E-04,0.001169058,-0.004169171,0.097976685,0.058502197,0.063171387,-0.001092529,-0.001901245,7.42E-04,standing
0.006700956,0.005484948,-0.004923894,0.076583862,0.063293457,0.108276367,-0.004349772,-4.39E-04,-8.37E-04,standing
-0.001618449,0.004227702,-0.003158569,0.083145134,0.123947144,0.058395386,3.07E-04,-5.63E-04,-6.50E-04,standing
4.11E-04,0.001847267,0.001771927,0.106369019,0.047149658,0.173843384,-0.002505302,-0.001029968,-2.47E-04,standing
0.002367292,0.016723633,-0.002068656,0.053955078,0.06652832,0.067718506,-0.008540853,0.001598104,0.005401611,standing
0.003110758,-0.008957926,-0.007887777,0.086502075,0.042114258,0.077758789,0.005755424,-0.001081467,-7.75E-04,standing
-0.004275235,8.05E-04,-0.021643899,0.033737183,0.052047729,0.097869873,-0.00353241,-0.002150536,9.32E-04,standing
8.89E-04,-0.01171657,0.003008161,0.087936401,0.023803711,0.207229614,0.004256185,-0.001925659,-0.003625488,standing
-0.003858566,0.012891769,0.004209518,0.08291626,0.063659668,0.102050781,-0.007398605,-0.002333641,0.003790855,standing
1.35E-04,0.002082316,0.009556071,0.060546875,0.037338257,0.159362793,5.15E-05,0.001442909,1.99E-04,standing
-4.70E-05,-0.00353417,0.003204346,0.068084717,0.035293579,0.193222046,0.001714071,-0.001303101,-8.38E-04,standing
-0.027816772,-0.015853882,0.016624451,0,0,0.133148193,-0.004440308,-0.011113485,0.011494954,standing
0.002935556,0.006119948,-5.15E-04,0.074417114,0.066162109,0.094512939,-0.00288039,-6.69E-04,-0.005024837,standing
-0.008088175,0.007728068,-8.14E-04,0.041625977,0.093551636,0.131729126,-3.77E-04,-4.16E-04,-0.001186117,standing
-0.001637385,0.008595393,-0.018304678,0.081237793,0.108154297,0.128372192,-0.006953648,-0.00214604,-0.001798357,standing
-0.001157124,-0.003748576,-0.068814596,0.195007324,0.079193115,0.351028442,0.005269831,0.017336759,0.014630404,standing
-0.010366169,0.034421648,-0.004750933,0.166305542,0.211410522,0.233779907,-0.014708455,-0.013160197,-0.009047445,standing
-0.009385108,0.002408028,0.007567406,0.136871338,0.086746216,0.321228027,-0.002339363,-0.003598213,-0.002869606,standing
0.01182791,0.007520236,-0.04947721,0.162246704,0.069030762,0.212478638,-0.003621419,-0.005452474,-0.004897054,standing
0.007682801,-0.014843532,0.007716588,0.201599121,0.195861816,0.117248535,0.002169609,-0.00387764,-0.002669334,standing
0.002714157,-0.003409386,0.004785538,0.128387451,0.041152954,0.136749268,0.002851486,-9.20E-04,-0.004879951,standing
0.001059396,0.003101894,-0.015579224,0.085067749,0.141540527,0.15411377,3.25E-04,-0.002997843,-0.001145426,standing
-0.003965105,0.006126404,-0.00781032,0.072509773,0.042221069,0.168701172,-0.00140667,-4.25E-04,9.14E-04,standing
-0.010538738,0.005274455,0.005992889,0.055511482,0.106964111,0.175872803,-0.005255699,-0.003629684,-0.002316475,standing
0.012689863,-0.006153652,-0.002605983,0.13053894,0.056472778,0.129577637,0.004178874,0.004227702,-0.008050537,standing
-0.005832672,0.007627487,1.28E-04,0.070236206,0.060180664,0.156860352,-0.005019188,-0.00318718,0.003458977,standing
0.007298396,0.001088069,-0.004233727,0.072616577,0.042114258,0.234619141,1.35E-04,0.003515244,-0.003609657,standing
-2.15E-04,0.004593913,-0.004753621,0.106124878,0.083023071,0.119400024,-5.50E-04,-0.002050781,-0.002430216,standing
-0.005927453,-0.00495089,0.006258451,0.09211731,0.057540894,0.082427979,3.57E-04,-0.004559517,-0.00171566,standing
0.002338116,-0.006240845,0.003561167,0.074890137,0.098937988,0.127059937,0.002501268,-0.00453186,-0.001919086,standing
0.001879884,0.002536011,0.005038452,0.089859016,0.051696777,0.088424683,-0.00173823,2.89E-04,-0.004892985,standing
0.007322184,0.006564331,0.004537964,0.130645752,0.079925537,0.143569946,-0.003556252,6.81E-04,-0.006732941,standing
-0.002607073,0.010322571,-0.005204337,0.095230103,0.09223938,0.152313232,-0.006395612,-0.001106262,0.003299168,standing
-0.012827193,0.007672991,8.47E-04,0.070465088,0.103256226,0.100021362,-2.27E-04,-0.00435791,-0.003440348,standing
0.004767785,8.47E-04,-0.003176176,0.06880188,0.041152954,0.165100098,-0.002596855,-0.001376152,0.002606392,standing
0.002291361,-0.006011963,-0.00907135,0.067367561,0.095581055,0.208068848,0.004089355,-8.67E-04,-0.002097575,standing
-7.34E-04,-0.006069946,0.009412638,0.08052063,0.104446411,0.155181885,0.001747131,-1.63E-04,9.52E-04,standing
-0.002467155,0.001712799,0.001412392,0.079315193,0.080993652,0.08291626,-4.89E-04,-2.99E-04,-7.84E-04,standing
0.007990157,1.02E-04,0.004016331,0.082916267,0.054092407,0.140090942,-0.001254272,0.001163737,0.001437378,standing
-0.001275635,0.007073975,-0.006540934,0.073928833,0.076690674,0.149185181,-0.003023148,-0.002882004,-0.00652504,standing
0.003146832,-0.01800185,1.48E-04,0.078842163,0.080276489,0.146789551,0.0047369,2.79E-04,-0.00434494,standing
0.005391802,-0.001145499,-0.003076826,0.109100342,0.039840698,0.180541992,-3.37E-04,-4.47E-04,-0.002978516,standing
-0.002662658,0.010189056,0.004077911,0.044265747,0.047134399,0.120605469,0.001441956,-3.26E-04,0.004187584,standing
-0.00340162,0.002639771,-0.004564558,0.057296753,0.061859131,0.062561035,-1.41E-04,-0.003936768,-0.002153397,standing
-8.22E-04,0.00516183,-0.00529807,0.09750367,0.055267334,0.123352051,-0.002964274,-5.94E-04,-9.91E-04,standing
0.008614676,-0.00920432,0.010528564,0.123825073,0.069992065,0.177536011,9.52E-04,4.46E-04,-0.005054474,standing
-0.007862636,-0.001161848,6.92E-04,0.077529915,0.13293457,0.095352173,5.74E-04,-0.006510735,-0.001881599,standing
-0.007486615,-8.28E-04,-0.005239214,0.056472778,0.091171265,0.076690674,-0.001786296,-0.002731323,9.32E-04,standing
-1.41E-04,0.006111145,0.014266968,0.099670418,0.071182251,0.14654541,-0.003205363,0.002682495,2.09E-04,standing
0.001052857,-0.004219564,0.004928589,0.104568489,0.041641235,0.151824951,0.002010345,-0.003910065,-0.009654999,standing
0.010650635,0.005500793,-0.046897888,0.035415649,0.035171509,0,-0.005905151,-8.77E-04,0.002090454,standing
-0.003241798,-2.07E-04,8.16E-04,0.079071052,0.069641113,0.061737061,-0.002257029,-7.07E-04,-5.80E-04,standing
0.013375419,0.003571647,-0.012999398,0.183410645,0.052642822,0.071075439,-5.19E-04,-8.18E-04,4.55E-04,standing
0.002687582,9.00E-04,-0.009418742,0.101821907,0.060302734,0.127288818,0.001125336,0.001149178,-3.27E-04,standing
8.07E-04,0.005023956,-0.009960175,0.079803474,0.079437256,0.124908447,-0.003604126,-0.003171794,-0.004720052,standing
-0.007030781,-7.36E-04,0.013823289,0.11677552,0.052047729,0.097381592,-7.35E-04,-0.002305984,-0.00568676,standing
0.009259034,-0.009547933,0.007210286,0.131011963,0.117492676,0.160675049,0.004451752,0.002051353,-0.001519203,standing
0.004435221,-0.001324463,0.001723226,0.101806641,0.088638306,0.149551392,0.003049723,0.002864583,-0.002282715,standing
-0.001524925,-0.00112915,-0.002871513,0.061721802,0.058258057,0.168106079,0.001665115,-7.93E-04,-0.001116753,standing
-7.58E-04,-4.07E-04,0.003398641,0.100265503,0.059341431,0.154464722,-6.15E-04,-1.98E-04,9.54E-07,standing
-0.00157547,-0.002572378,-0.011706034,0.039596558,0.023330688,0.077056885,-5.94E-04,-4.72E-04,-9.33E-04,standing
-3.82E-04,0.004937744,0.001619466,0.099197388,0.083984375,0.181610107,-1.79E-04,-4.69E-04,-0.001216888,standing
-0.008447501,0.006276057,-0.008577787,0.130767822,0.050491333,0.086746216,-9.60E-04,-0.003611247,-0.00137736,standing
0.005218505,-0.003230095,-0.00113678,0.079208374,0.051086426,0.121795654,6.95E-04,2.76E-04,-0.004899979,standing
0.007998875,-1.02E-04,0.002170018,0.062088013,0.046051025,0.098342896,-1.80E-04,-4.15E-04,0.001180649,standing
-0.005606515,0.004093715,0.002716064,0.055404663,0.077651978,0.050598145,-0.004627482,-0.004736328,-0.001448568,standing
0.018681117,-0.006905692,0.003000532,0.138198853,0.06149292,0.160568237,0.002423096,0.001569621,-0.005310059,standing
-8.39E-04,-0.002818181,0.007170457,0.078720093,0.065795898,0.064483643,0.001189232,-0.002773285,-0.003801346,standing
0.024770101,-0.007176717,0.008173625,0.044509888,0,0.046539307,-0.013885498,-0.003229777,0.001113892,standing
-0.015497208,-0.012891769,-0.016706467,0.049407959,0.034454346,0.065337658,-0.010384696,-0.016569955,0.00201307,standing
-0.008834839,0.007353563,-0.008401687,0.064605713,0.09487915,0.090454102,-0.006701878,-0.003706796,0.003413609,standing
-0.008717855,7.82E-04,0.003446452,0.061019897,0.03338623,0.061019897,-9.05E-04,-0.003245354,0.006690979,standing
-0.011921474,0.012638637,-8.81E-04,0.274459839,0.091995239,0.091400146,-0.007451375,-0.00247701,-0.004146322,standing
-0.021200562,0.031417847,-0.030556234,0.218582153,0.223495483,0.209609985,-0.012080193,-0.015211105,-0.006149292,standing
-0.005008153,-0.002657209,0.001247951,0.066162109,0.026565552,0.088409424,0.004317284,-5.72E-06,0.005486488,standing
-0.032021264,0.003938155,-0.005611073,0.094512939,0.141540527,0.140335083,-0.001950582,-0.006257375,0.010093689,standing
-0.012233734,0.003031413,0.001773834,0.223724365,0.180297852,0.164749146,-0.002149142,0.001679641,0.007236187,standing
0.013308012,0.0079064,-0.004749005,0.117721558,0.114379883,0.193588257,-0.002683512,5.63E-04,-0.009562174,standing
0.003597005,-0.006396484,0.004849243,0.159133911,0.162826538,0.143218994,0.001058578,-0.003820419,-0.012607574,standing
-0.01556193,-0.005728149,-0.006356812,0.200042725,0.237136841,0.281036377,-0.010066032,-0.004361153,0.010072708,standing
0.001536051,0.009063721,-0.016011556,0.100860581,0.109115601,0.194412231,0.003995768,0.008034261,-0.008781942,standing
0.014253888,0.001239232,-0.011650085,0.123458847,0.097640991,0.087692261,-0.002469063,0.004306793,-0.001317978,standing
-0.002171108,-0.007750375,0.00276947,0.089736946,0.066513062,0.137588501,0.003586833,-0.001204427,0.002270508,standing
0.001218796,0.003926277,-0.002707481,0.085067756,0.044616699,0.081710815,-0.003332138,-0.001262665,-0.004979134,standing
0.003315517,0.022591727,-0.009211949,0.041748054,0.04750061,0.105773926,-0.009016037,0.002090454,0.006361008,standing
-3.17E-04,-0.011859297,-0.088774405,0.078964233,0.081344604,0.218948364,-0.005701701,-0.009546916,-0.004048665,standing
-5.23E-04,5.40E-04,3.74E-04,0.088531494,0.081939697,0.124435425,-0.002051459,-0.003165351,-0.007410685,standing
-1.35E-04,-0.009435989,-0.066697469,0.167495728,0.082550049,0.122039795,-4.76E-04,-9.83E-04,-0.00586853,standing
-0.001006386,-0.001509233,0.001672225,0.057434082,0.058624268,0.112457275,0.003274282,-0.004839579,-0.007472992,standing
0.005132575,0.009350425,-8.50E-04,0.067596436,0.06880188,0.095108032,-0.005196465,-0.002312554,-0.010136922,standing
-0.001762792,0.003117612,-0.004912527,0.078964233,0.047851563,0.050262451,-0.004809293,-0.002592607,-0.006233909,standing
-0.003306339,-0.002046284,0.001102648,0.068206787,0.023925781,0.11126709,9.82E-04,-0.003440857,-0.007701874,standing
-5.09E-04,0.00269165,-0.001974487,0.031707764,0.044265747,0.074768066,-0.002215068,-0.001181285,-0.007086436,standing
-3.46E-04,0.001227931,0.003588225,0.035903931,0.051437378,0.100509644,-0.001003265,-0.00220108,-0.008886337,standing
6.61E-04,0.001480103,-0.004784835,0.050857544,0.048461914,0.151947021,0.001763238,-0.002856784,-0.008168538,standing
-0.001794434,-0.003050995,0.003559113,0.044281006,0.046661377,0.086746216,0.001725939,-0.002527873,-0.00769043,standing
-3.78E-04,-0.001794915,6.61E-04,0.068191536,0.06401062,0.099304199,1.27E-04,-0.002833049,-0.007123311,standing
8.38E-04,0.001406097,-0.002632141,0.080749519,0.039489746,0.125015259,8.96E-04,-0.002443586,-0.012845721,standing
-6.61E-04,0.005194413,0.003747237,0.053848274,0.073577881,0.093917847,7.09E-04,-0.001296997,-0.004740397,standing
-0.004911724,-0.002108925,-4.40E-04,0.042465217,0.046051025,0.141189575,0.003285217,-0.004115295,-0.008538818,standing
0.015950521,-0.011764526,0.008773804,0.06161499,0.032897949,0.04725647,-0.008041382,-0.002929688,-0.007766724,standing
0.028327068,-0.225052452,-0.599518204,0.604959726,0.138793945,0.311065674,-0.00660167,-0.004784079,-0.012136123,standing
-1.04E-04,7.60E-04,-0.001054067,0.159729004,0.067001343,0.285949707,-0.003783162,-0.003396606,5.38E-04,standing
5.84E-04,-8.39E-04,0.002074334,0.218948364,0.094512939,0.514450073,-0.002799988,4.58E-04,-0.00236969,standing
-0.006328382,0.008059853,-0.005163092,0.107681274,0.086730957,0.23928833,-0.002416611,-0.002885818,0.007053375,standing
0.002004242,0.002931213,0.00188446,0.093322754,0.049057007,0.195602417,-0.002584604,-9.87E-04,-0.001181969,standing
-0.004438701,-8.50E-04,-8.19E-04,0.084350586,0.069396973,0.267990112,-0.001808167,-0.005187988,0.003845215,standing
0.002738551,2.20E-04,-0.004250777,0.073577881,0.053222656,0.17048645,-0.00210762,-0.003307343,-0.002262115,standing
-0.008673859,0.00269165,3.59E-04,0.159133926,0.201599121,0.330200195,-0.001702203,0.008154975,0.049187554,standing
1.57E-04,0.002014963,0.002770675,0.1340027,0.062805176,0.211166382,-0.00151498,0.001109532,0.007823399,standing
0.003320313,8.08E-04,3.88E-04,0.123825088,0.060409546,0.180648804,0.00297699,-0.002754211,-0.003575134,standing
-8.31E-04,0.003523085,-0.001561483,0.081939712,0.095108032,0.226730347,-0.005381266,-0.002298991,0.003116184,standing
0.004785919,0.003439331,0.006789398,0.09809877,0.076568604,0.254837036,0.004608154,0.004209246,-0.004294259,standing
-0.001555634,0.001824188,-0.010647583,0.081954956,0.10168457,0.178863525,0.004402161,-0.003728867,-0.002069473,standing
0.001263089,9.31E-04,0.007676866,0.056228638,0.075973511,0.268585205,0.001211166,0.00308609,-0.002202988,standing
0.002751923,0.008913422,-0.001016998,0.083740234,0.126815796,0.226715088,-0.004840427,-0.001057943,0.003251817,standing
-0.011428834,-0.001291375,-0.001636706,0.137573242,0.071182251,0.217727661,0.002548218,-0.013406754,-0.006080627,standing
2.40E-04,-0.004515839,0.005144501,0.10289003,0.058624268,0.208770752,7.62E-04,0.002700806,-0.002635956,standing
0.008878207,0.008784244,-0.008690282,0.080169678,0.062210083,0.137588501,-0.004046353,0.006529375,9.31E-04,standing
0.001385337,0.00607621,0.008279901,0.087936401,0.087921143,0.258422852,-0.006774902,-0.010284424,-0.003893534,standing
0.048456828,-0.016352336,-0.065800985,0.131607056,0.046051025,0.196807861,0.012794495,-7.93E-04,-0.021125793,standing
0.001513313,-0.001654232,-0.004680858,0.057418823,0.031707764,0.08972168,8.43E-04,-0.004111396,-0.010762533,standing
-9.76E-04,4.41E-04,0.001700953,0.052642822,0.04246521,0.129211426,4.21E-04,-0.00517055,-0.013802665,standing
-0.001555634,0.001944733,0.001794434,0.082550034,0.111862183,0.124435425,1.83E-04,-0.002661133,-0.007333374,standing
0.002801996,7.87E-04,-7.56E-04,0.117843613,0.074783325,0.107666016,-9.77E-04,-2.18E-04,-0.006326294,standing
-9.86E-04,-0.002033997,0.001046753,0.055038452,0.038879395,0.062210083,8.00E-04,-0.003444127,-0.006265913,standing
-0.004187775,0.001196289,-0.002722168,0.052627571,0.047851563,0.139373779,0.002602713,-0.00340271,-0.00302342,standing
0.002046284,0.004281295,-0.001542744,0.064620972,0.074783325,0.119628906,-0.002029419,-0.002580643,-0.001955032,standing
0.003589027,-0.001385337,-0.006170976,0.06282042,0.074172974,0.123809814,-0.002039591,-3.05E-04,-0.005859375,standing
1.26E-04,-0.003085488,0.007650275,0.087936401,0.084960938,0.206970215,0.003373888,-0.001364814,-0.009543525,standing
3.29E-04,0.002063751,-0.003559113,0.077163704,0.125030518,0.075363159,-0.002437245,-0.003437389,-0.005855214,standing
6.61E-04,0.003494263,-3.13E-05,0.050247192,0.054443359,0.131011963,6.87E-04,-0.002245816,-0.00641424,standing
-0.001914215,-6.58E-04,0.003379822,0.040679917,0.04486084,0.177062988,6.29E-04,-0.001991272,-0.007574463,standing
-0.002108925,-0.001952322,-0.001164487,0.056228623,0.073577881,0.105285645,7.92E-04,-0.003896713,-0.007911682,standing
0.00166883,0.002330579,5.98E-04,0.079559311,0.045471191,0.095718384,-2.14E-04,-0.002683367,-0.012254987,standing
-0.006700134,0.001853943,0.00194397,0.063995346,0.064605713,0.072387695,3.83E-04,-0.004341819,-0.003415194,standing
0.003809879,0.003400301,-0.002077605,0.085540771,0.089126587,0.053253174,-0.002957662,-0.001291911,-0.008447011,standing
4.18E-04,-0.00251236,-0.002033997,0.046661377,0.071182251,0.092727661,0.001575046,-0.003467136,-0.004452176,standing
0.002493117,-0.003223843,0.002259996,0.0831604,0.052047729,0.124435425,-5.94E-04,-0.002526855,-0.006260681,standing
-0.00188446,2.99E-04,-1.79E-04,0.026321396,0.047851563,0.094512939,-3.47E-05,-0.003406871,-0.010051381,standing
-1.79E-04,2.99E-04,-4.49E-04,0.063400269,0.044265747,0.109481812,0.001023865,-0.004330444,-0.007897949,standing
-0.018941243,-0.005182902,-0.001398722,0,0.001205444,0.017959595,-0.003387451,-0.010864258,-0.002334595,standing
-0.00411718,-0.007530661,0.00559459,0.073577881,0.043670654,0.148361206,0.008565267,2.31E-04,0.001466539,standing
0.007895915,0.002231852,4.38E-04,0.093917847,0.043670654,0.058029175,5.06E-04,-2.14E-04,-0.010029384,standing
-0.00188446,0.002542877,2.39E-04,0.057434082,0.047271729,0.065795898,-1.32E-04,-0.001743663,-0.00744074,standing
-1.57E-04,-0.005982248,0.003243697,0.041870117,0.035293579,0.147155762,0.001541138,-0.001717461,-0.005908542,standing
-5.67E-04,0.002078408,-2.52E-04,0.052642822,0.033508301,0.084335327,1.77E-04,-0.001572829,-0.007677518,standing
-0.001636706,-0.001543547,-0.001574065,0.039489746,0.04246521,0.065200806,0.001239014,1.43E-04,-0.002220154,standing
0.005540547,-0.003557707,0.002676713,0.065200806,0.04486084,0.087341309,0.002083915,0.002702985,-0.002006531,standing
-0.002571869,0.002632141,-0.003918457,0.050247192,0.068191528,0.100494385,-0.002746582,-4.76E-04,0.002382067,standing
-0.00336898,-0.003495066,1.57E-04,0.072982788,0.059814453,0.123825073,0.001028878,0.002995082,-0.002406529,standing
0.002243042,-5.38E-04,0.002004242,0.072387695,0.050247192,0.10887146,3.83E-04,0.001806259,-8.96E-04,standing
0.001888877,0.002392418,-0.001290572,0.100509644,0.074172974,0.169891357,-0.004118486,-1.68E-04,-0.001867121,standing
-0.002424541,0.004029927,0.00654843,0.046661377,0.062210083,0.101699829,2.33E-04,0.002590179,0.001260757,standing
0.002602386,0.002751923,-0.005622864,0.105880737,0.067001343,0.145950317,-0.004078258,3.88E-04,-0.002685547,standing
-0.00217237,-0.001101845,4.41E-04,0.031707764,0.044876099,0.073577881,-0.002401352,2.40E-04,4.20E-04,standing
-5.04E-04,0.006832725,-0.00217237,0.038879395,0.090927124,0.094512939,-0.00479126,-8.03E-04,0.001194763,standing
-0.001007883,-0.004376863,0.004313419,0.043670654,0.025726318,0.148345947,3.51E-04,-0.002140392,-7.68E-04,standing
-3.59E-04,-0.00326004,-0.001016998,0.040679932,0.045455933,0.194412231,8.87E-04,-0.001086765,6.12E-04,standing
-2.83E-04,0.00166883,-1.57E-04,0.055633545,0.058624268,0.086746216,-0.001548767,6.28E-04,-8.82E-04,standing
4.49E-04,-0.007687378,4.49E-04,0.057418823,0.034698486,0.119644165,0.004259109,8.53E-04,-6.69E-04,standing
3.32E-04,-0.004785326,0.001263936,0.08972168,0.050247192,0.113052368,2.58E-04,9.32E-04,-0.00245836,standing
-0.001354017,0.006737157,0.002518503,0.10887146,0.09211731,0.180053711,-0.001293182,-0.005237579,1.83E-04,standing
0.021336873,-0.032699585,-0.0362854,0.049667358,0.037689209,0.066986084,-0.001525879,0.003433228,-0.004547119,standing
-0.002497954,0.004046272,-0.004574944,0.11605835,0.140579224,0.216552734,3.31E-04,-3.29E-04,-3.36E-04,standing
-0.003495066,-0.009728683,0.006517109,0.191421509,0.102294922,0.155517578,0.001280351,-0.001389937,0.005242088,standing
0.003129119,-0.008759825,-0.001606334,1.415359497,0.601791382,2.299499512,0.009528024,0.027291434,0.085667201,walking
-0.004889323,-0.003980103,0.008111671,0.932006836,0.984649658,2.609375,-0.010146077,-0.011894735,0.05332133,walking
0.003087591,0.003311354,0.003944249,0.758529663,0.856628418,2.132003784,0.015034993,-0.016677856,-0.066299438,walking
0.002884538,0.017429822,-0.020068649,0.768096924,0.839874268,3.355926514,-0.035295614,0.010357666,0.025088501,walking
-0.006271654,-6.78E-04,-0.006568857,0.750152588,0.80758667,3.010177612,0.012228012,-0.017573357,-0.034231186,walking
0.007249845,0.003597133,-0.028087891,0.652038574,1.377075195,2.813949585,-0.011252267,1.06E-04,-0.010863168,walking
0.003654324,0.00146505,-0.010010907,0.685546875,0.959518433,2.794815063,-0.016695023,-0.016325951,-0.0386343,walking
-0.006962339,-0.002979501,0.012604843,0.742965698,1.219146729,3.907470703,0.00360775,0.002892494,-0.061012268,walking
0.014293213,-0.004410706,0.023720805,0.631713867,1.305282593,3.434890747,0.006079102,-0.00225118,0.007326253,walking
0.005518858,-0.001420249,0.001867971,1.204788208,1.444076538,3.656234741,-0.007054329,-0.002768517,0.003053665,walking
-0.005273618,-0.019976968,0.029996772,1.311279297,1.92741394,3.655044556,-0.003452301,-0.004258156,0.083338737,walking
0.011281468,0.002665782,-0.003260059,1.266998291,1.495513916,2.654846191,0.00391744,-0.005181885,-0.11535848,walking
-0.003234174,-0.007572101,0.026020075,1.445266724,1.280166626,3.494720459,-0.016104698,-0.007820129,-0.015174866,walking
0.009627177,0.01978068,-0.015194394,1.305282593,2.009979248,3.835693359,0.020381673,0.035654704,-0.009475708,walking
-0.012209836,-0.012134117,-0.063933708,1.052841187,0.793228149,1.837692261,0.005520412,0.033283779,0.011519296,walking
0.005877604,-0.003187653,0.02153547,0.632888794,1.252639771,2.840286255,-0.007452965,-0.017389297,0.007868767,walking
0.005425812,0.001508773,0.00810057,0.650848389,0.91885376,2.553146362,2.10E-05,0.009782791,-0.047667503,walking
0.001802571,-0.002440694,0.011716817,1.0181427,0.988235474,2.618942261,-0.004960196,0.003815787,0.088511876,walking
0.003534454,0.004003687,-0.004347758,0.870986938,1.282546997,2.158325195,-0.013478279,-0.010154724,-0.060229301,walking
-0.003942502,0.001638015,-0.025140746,1.162902832,1.764709473,3.308074951,0.003424072,0.007003784,-0.004424032,walking
-0.005867601,-0.012744406,0.01727003,0.949951172,0.654449463,1.974075317,0.023490212,-0.025569569,-0.042510986,walking
0.004869561,0.009518673,0.00815435,0.945159912,1.228713989,3.367904663,-0.001946767,0.007513682,0.036862691,walking
0.020035909,-0.002911377,-0.021886288,1.24307251,1.217956543,3.695709229,-0.011213175,-0.010249837,-0.02703654,walking
-0.008930625,2.01E-04,-0.012782238,1.411758423,1.611557007,3.136978149,0.001646042,-0.01036644,0.039168358,walking
-0.005303151,0.023313986,6.38E-04,1.756332397,2.343780518,3.889541626,0.019751413,0.003267561,0.007084438,walking
0.001561648,0.003853439,0.002470438,1.149749756,1.362701416,4.013961792,0.006817818,0.02217865,-0.00358963,walking
-0.003402233,0.004037856,0.031780243,1.33039856,0.842269897,1.823318481,-0.044021606,-0.137293498,-0.049728394,walking
0.007763802,-0.01274044,-0.001438217,0.879364014,1.261016846,3.269790649,0.017611694,0.014706421,0.080714417,walking
-0.008927076,-4.37E-04,0.012623616,0.90927124,1.217941284,3.377471924,-8.36E-04,-7.92E-05,-0.001935005,walking
0.001003701,-0.00725069,0.009234025,0.845855713,1.111465454,3.375076294,0.013156128,-0.002866618,0.019223022,walking
-0.019014821,0.029376132,-0.062155418,0.613754272,0.794418335,1.861618042,-0.028463745,-6.87E-04,-9.54E-04,walking
-0.001069315,-0.003434454,-0.066259745,0.715454102,0.658035278,1.93939209,-0.015473684,-0.013839722,-0.017332713,walking
-0.001002338,-0.001220704,0.020080257,1.335189819,1.216751099,3.487548828,0.001450602,-0.025303141,-0.194452922,walking
-3.23E-04,0.006651126,-5.35E-04,0.720230103,1.404586792,3.822540283,-0.010219574,-0.052067757,-0.405026436,walking
0.009001354,-0.001557728,-0.024409963,0.80758667,1.406982422,4.022338867,-0.008631025,-0.063726153,-0.276749747,walking
